Model,vehicule,totalDistanceKm,nbTrips,territoire,heure_debut,heure_fin,carnetEntryIndex,moment,meteo_ensoleille,meteo_nuageux,meteo_pluvieux,meteo_venteux,meteo_neigeux,meteo_brouillard,meteo_autre,motif,avantage_aucun,avantage_agilite,avantage_confort,avantage_observation,avantage_fierté,avantage_reactions,avantage_bien_etre,avantage_autre,difficulte_aucune,difficulte_visibilite,difficulte_amenagement,difficulte_stationnement,difficulte_vehicule,difficulte_comportement,difficulte_autre,difficultes_details,point_noir_1,point_noir_2,bilan,commentaires,point_noir_1_lon,point_noir_1_lat,mode_domicile_travail,mode_domicile_etudes,mode_domicile_loisirs,edits
Karbikes,Karbikes,1.4356635261421684,1,Loos en Gohelle,17:30,17:40,301,Nuit,0,1,0,0,0,0,,Domicile / travail,0.0,0,0,0,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,Trajet très agréable.,,,velo,,marche,{}
Karbikes,Karbikes,1.0182418750171311,1,Loos en Gohelle,08:20,08:30,302,Jour,1,0,0,0,0,0,,Domicile / travail,0.0,0,0,0,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,"Malgré le froid, trajet très agréable.",,,velo,,marche,{}
Karbikes,Karbikes,1.5096346888552943,1,Loos en Gohelle,16:10,16:20,303,Jour,1,0,0,0,0,0,,Domicile / travail,0.0,0,0,0,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,On ne peut pas remonter les files comme avec un vélo.,,,velo,,marche,{}
Karbikes,Karbikes,0.8227872191067557,1,Loos en Gohelle,08:10,08:30,304,Jour,1,0,0,0,0,0,,Loisirs,0.0,1,0,0,0,1,0,,1.0,0,0,0,0,0,,,,,Très positif,Trajet très agréable.,,,velo,,marche,{}
Karbikes,Karbikes,1.5763236694232607,1,Loos en Gohelle,08:20,08:30,305,Jour,0,1,0,0,0,0,,Domicile / travail,0.0,1,0,0,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,On doit souvent régler les rétroviseurs.,,,velo,,marche,{}
,WEEZ,,1,CC Grand Pic St Loup,09:45,11:45,306,Jour,1,0,0,0,0,0,,Courses,0.0,0,0,1,0,0,0,,0.0,0,1,0,0,0,,,Participé du véhicule pour charger du matériel,,Très positif,Ras,,,,,,{}
,WEEZ,,1,CC Grand Pic St Loup,14:39,16:30,307,Jour,0,1,0,0,0,0,,Préparation événement sportif,0.0,0,0,1,0,0,0,,1.0,0,0,0,0,1,,,,,Positif,Ras,,,,,,{}
Karbikes,Karbikes,1.6393452144850225,1,Loos en Gohelle,08:20,08:30,308,Jour,0,1,0,0,0,0,,Domicile / travail,0.0,0,0,0,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,Trajet tranquille.,,,velo,,marche,{}
Karbikes,Karbikes,1.390897542200643,1,Loos en Gohelle,17:30,17:40,309,Nuit,0,1,0,0,0,0,,Domicile / travail,0.0,0,0,0,0,0,1,,1.0,0,0,0,0,0,,,,,Positif,Impossibilité de remonter les files quand il y a de la circulation.,,,velo,,marche,{}
,Karbikes,,1,Loos en Gohelle,08:20,08:30,310,Jour,1,0,0,0,0,0,,Domicile / travail,0.0,0,0,0,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,Trajet agréable.,,,velo,,marche,{}
WEEZ,WEEZ,48.07968437449784,1,CC Grand Pic St Loup,13:20,13:42,311,Jour,1,0,0,0,0,0,,Domicile / travail,1.0,0,0,0,0,0,0,,1.0,0,0,0,0,0,,,,,Très positif,La voiture tremble un peu,,,,,,{}
WEEZ,WEEZ,32.74513894302069,2,CC Grand Pic St Loup,11:15,12:35,312,Jour,0,0,1,0,0,0,,Domicile / travail,0.0,0,1,0,0,0,0,,1.0,0,0,0,0,0,,,,,Très positif,Rien à dire,,,,,,{}
WEEZ,WEEZ,12.846729787208837,1,CC Grand Pic St Loup,23:00,23:15,313,Nuit,0,0,0,0,0,0,Nuit,Domicile / travail,1.0,0,0,0,0,0,0,,1.0,0,0,0,0,0,,,,,Très positif,Aucun,,,,,,{}
WEEZ,WEEZ,13.867288447084041,1,CC Grand Pic St Loup,08:30,08:45,314,Jour,0,1,0,0,0,0,,Domicile / travail,1.0,0,0,0,0,0,0,,1.0,0,0,0,0,0,,,,,Très positif,Aucun,,,,,,{}
BIRO,BIRO,10.695861417371761,6,CC Grand Pic St Loup,08:30,11:30,315,Jour,1,0,0,0,0,0,,travail - distribution,0.0,0,0,0,0,0,0,maniabilité,0.0,0,0,0,0,0,difficulté en cote,,,,Positif,L'agent technique de la commune utilise la biro pour les trajets Mairie - chantier mais également pour la distribution de courriers aux administrés.,,,,,,{}
BIRO,BIRO,2.192858162633306,4,CC Grand Pic St Loup,08:30,11:30,316,Jour,0,1,0,0,0,0,,travail,0.0,0,0,0,0,0,0,facilité d'utilisation,1.0,0,0,0,0,0,,,,,Positif,L'agent technique de la commune utilise la biro pour les trajets Mairie - chantier mais également pour la distribution de courriers aux administrés.,,,,,,{}
BIRO,BIRO,1.4968097511497669,2,CC Grand Pic St Loup,08:30,11:30,317,Jour,0,0,0,1,0,0,,Travail,0.0,0,0,0,0,0,0,praticité,1.0,0,0,0,0,0,,,,,Positif,L'agent technique de la commune utilise la biro pour les trajets Mairie - chantier mais également pour la distribution de courriers aux administrés.,,,,,,{}
BIRO,BIRO,2.0265988681583393,6,CC Grand Pic St Loup,08:30,11:30,318,Jour,0,0,1,0,0,0,,travail,0.0,0,0,0,0,0,0,praticité,1.0,0,0,0,0,0,,,,,Positif,L'agent technique de la commune utilise la biro pour les trajets Mairie - chantier mais également pour la distribution de courriers aux administrés. Petits trajets journaliers,,,,,,{}
BIRO,BIRO,10.612987627095965,4,CC Grand Pic St Loup,15:30,16:00,319,Jour,1,0,0,0,0,0,,Trajet récupération véhicule,0.0,0,0,1,0,0,0,,0.0,0,0,0,0,1,vitesse réduite en cote,,,,Positif,La distance parcourue correspond au trajet pour rapatrier le véhicule dans la commune.,,,,,,{}
BIRO,BIRO,23.877062470832797,4,CC Clunisois,10:00,12:00,320,Jour,1,0,0,0,0,0,,Visite cerema,0.0,1,0,0,0,0,0,,1.0,0,0,0,0,0,,,,,Positif,Non,,,,,,{}
,AMI,,1,PNR Grand Causses,21:00,21:20,321,Nuit,0,1,0,0,0,0,T° 0°C,Retour domicile,1.0,0,0,0,0,0,0,,0.0,1,0,0,0,0,Portée des phares trop courte 5m  plaque verglas mal discernee voiture a légèrement glissé,,Sortie de Paulhe à l ombre toute la journée,,Positif,Ras,,,,,,{}
BIRO,BIRO,17.603116049793876,4,CC Grand Pic St Loup,08:30,11:30,322,Jour,0,1,0,0,0,0,,Travail - Distribution vœux à la population,0.0,0,0,0,0,0,0,praticité,1.0,0,0,0,0,0,,,,,Positif,Le véhicule Biro a été utilisé par l'agent technique pour la distribution de la carte de vœux dans toutes les boites à lettre des administrés.,,,,,,{}
BIRO,BIRO,8.13000625769428,4,CC Grand Pic St Loup,08:30,11:30,323,Jour,1,0,0,0,0,0,,Travail - distribution carte de vœux à la population,0.0,0,0,0,0,0,0,praticité,1.0,0,0,0,0,0,,,,,Positif,Le véhicule Biro a été utilisé par l'agent technique pour la distribution de la carte de vœux dans toutes les boites à lettre des administrés.,,,,,,{}
,WEEZ,,1,CC Grand Pic St Loup,11:00,11:30,324,Jour,1,0,0,0,0,0,,Domicile / travail,0.0,0,0,0,1,1,0,,1.0,0,0,0,0,0,,,,,Très positif,Néant,,,,,,{}
WEEZ,WEEZ,28.322072147117904,5,CC Grand Pic St Loup,07:45,17:00,325,Jour,1,0,0,1,0,0,,Domicile / travail,0.0,0,0,0,1,1,0,,1.0,0,0,0,0,0,,,,,Positif,Néant,,,,,,{}
WEEZ,WEEZ,13.476335025280651,1,CC Grand Pic St Loup,09:00,10:30,326,Jour,0,0,0,0,0,0,Gel -8,Courses,0.0,0,0,0,1,1,0,,0.0,0,0,0,1,0,,,Givre sur le pare brise,,Négatif,"Frein à main bloqué au départ 
 Habitacle très frais.
Le dégivrage du pare brise rapide",,,,,,{}
,BIRO,,1,CC Grand Pic St Loup,08:00,17:00,327,Jour,1,0,0,0,0,0,,Loisirs,0.0,0,1,0,0,1,0,,1.0,0,0,0,0,0,,,,,Très positif,"Véhicule utilisé par Françoise Matheron, Maire de la commune, pour des trajets au sein du village. Petits déplacement pour véhiculer une personne âgée mais également des enfants.",,,,,,{}
BIRO,BIRO,10.338491935540233,1,CC Grand Pic St Loup,14:30,15:00,328,Jour,0,0,1,0,0,0,,Domicile / travail,1.0,0,0,0,0,0,0,,0.0,0,0,0,0,1,,,,,Positif,Trajet pour rapporter le véhicule au local de la CCGPSL,,,,,,{}
WEEZ,WEEZ,18.569547184347563,1,CC Grand Pic St Loup,18:30,19:00,329,Nuit,0,0,0,1,0,0,,de,0.0,1,0,0,0,0,0,,1.0,0,0,0,0,0,,,,,Très positif,L'air froid rentre par grand vent.,,,,,,{}
WEEZ,WEEZ,19.99648198612361,1,CC Grand Pic St Loup,09:15,09:45,330,Jour,1,0,0,1,0,0,,Domicile / travail,0.0,0,0,0,0,0,0,sobriété,0.0,0,0,0,0,0,chauffage,,chauffage qui s'arrête automatiquement,,Très positif,Utilisation facile.,,,,,,{}
BIRO,BIRO,3.9859909991683544,2,CC Grand Pic St Loup,10:45,11:45,331,Jour,1,0,0,0,0,0,,Travail-travail,0.0,0,0,0,0,0,0,amusant,0.0,0,0,0,0,0,suspensions sèches,,dos d'ane,gros rond point,Positif,"Suspensions sèches, rétroviseurs peu pratiques, bruit du clignotant désagréable",3.8690966,43.7725399,,,,{}
WEEZ,WEEZ,19.83259531183134,1,CC Grand Pic St Loup,19:30,20:00,332,Nuit,0,0,1,0,0,0,,Domicile / travail,0.0,0,0,0,0,0,0,Economie d'énergie,0.0,0,0,0,0,0,Vitesse en côte,,Vitesse limitée en côte,,Très positif,Difficulté à enlever la prise après chargement.,3.7421585,43.8546179,,,,{}
BIRO,BIRO,9.19495256413203,4,CC Clunisois,10:30,13:30,333,Jour,0,1,1,1,0,0,,Domicile / travail,0.0,1,0,1,0,0,0,Pratique pour se garer,0.0,1,0,0,0,0,,,,,Très positif,Parfait,,,,,,{}
BIRO,BIRO,3.1212650210110158,1,CC Clunisois,12:30,13:30,334,Jour,0,0,0,0,1,0,,Domicile / travail,0.0,0,0,1,0,0,0,,0.0,1,0,0,0,0,,,,,Très positif,Parfait,,,,,,{}
WEEZ,WEEZ,20.249844817674795,1,CC Grand Pic St Loup,09:30,10:00,335,Jour,0,1,0,0,0,0,,Domicile / travail,0.0,0,0,0,0,0,0,Economie,1.0,0,0,0,0,0,,,,,Très positif,Trajet facile,,,,,,{}
WEEZ,WEEZ,19.77850809684305,3,CC Grand Pic St Loup,17:00,17:30,336,Nuit,0,1,0,0,0,0,,Domicile / travail,0.0,0,0,0,0,0,0,stationnement facile,1.0,0,0,0,0,0,,,,,Très positif,Bon voyage,,,,,,{}
WEEZ,WEEZ,21.22654770650904,1,CC Grand Pic St Loup,07:45,08:15,337,Jour,0,1,0,0,0,0,,Domicile / travail,0.0,0,0,0,0,0,0,economique,1.0,0,0,0,0,0,,,,,Très positif,Ras,,,,,,{}
WEEZ,WEEZ,21.361549157019912,1,CC Grand Pic St Loup,17:00,17:30,338,Jour,0,0,1,0,0,0,,Domicile / travail,0.0,0,0,0,0,0,0,petite taille,1.0,0,0,0,0,0,,,,,Très positif,Ras,,,,,,{}
WEEZ,WEEZ,19.97867050787023,1,CC Grand Pic St Loup,09:00,09:30,339,Jour,1,0,0,0,0,0,,Domicile / travail,1.0,0,0,0,0,0,0,,0.0,0,0,0,1,0,,,vitesse,chauffage,Très négatif,"La température était négative. Les freins étaient bloqués au démarrage. Ensuite la vitesse était excessivement faible. La batterie a consommé la moitié de son énergie au lieu du quart.
Le chauffage n'a jamais réussi à chauffer l'habitacle.",,,,,,{}
,AMI,,1,PNR Grand Causses,11:05,11:36,340,Jour,1,0,0,0,0,0,,Courses,0.0,0,0,1,0,0,0,,0.0,1,0,0,0,0,,,,,Positif,"Température négative, excellent démarrage du vélo. L'absence de pare soleil est dangereux, j'ai dû rabattre la capuche de mon manteau pour me protéger du soleil et voir la route.",,,,,,{}
WEEZ,WEEZ,19.807369790832116,1,CC Grand Pic St Loup,17:00,17:30,341,Jour,1,0,0,0,0,0,,Domicile / travail,1.0,0,0,0,0,0,0,,0.0,0,0,0,0,0,vitesse,,energie,,Positif,"Ayant trop consommer d'électricité le matin car les freins gelés frénaient le véhicule, j'ai dû réduire la vitesse.",,,,,,{}
,Karbikes,,1,Le Mans,08:20,09:10,342,Jour,1,0,0,0,0,1,Gel,Ecole (enfants),0.0,1,1,1,1,1,1,,0.0,1,0,0,0,0,,,"Rue Saint michel aigné, buée dans le véhicule après mettre arrêtée pour déposer ma 1ere fille",,Très positif,"Mes filles sont pressées de monter dans le vélo et veullent toujours essayer de le conduire!
Les enfants chez la nounou adorent le karbikes et l'appellent ""le vaisseau spatial""
Ils attendent à la fenêtre pour me voir partir avec mon vaisseau.
Arrivée à l´ecole avec ma deuxième fille remarquée avec beaucoup de sourires et de curiosité.",,,,,,{}
WEEZ,WEEZ,32.75911406165088,2,CC Clunisois,08:00,18:00,343,Jour,0,0,0,0,0,1,Autre,Domicile / travail,1.0,0,0,0,0,0,0,,1.0,0,0,0,0,0,,,,,Très positif,Très bien pour depanner,,,,,,{}
,Karbikes,,1,Le Mans,09:15,09:35,344,Jour,1,0,0,0,0,0,,Nounou,0.0,1,0,1,1,1,0,,0.0,1,0,0,0,0,,,"Rue Saint michel aigné, buée dans le véhicule après arrêt",,Positif,Des voisins de ma nounou sont sortis pour prendre en photo le karbikes et me dire qu'il était super et que ça faisait un moment qu'ils me voyaient passer et voulaient venir le voir de plus prêt.,,,,,,{}
,Karbikes,,1,Le Mans,08:20,09:10,345,Jour,1,0,0,0,0,1,,Ecole (enfants),0.0,1,0,1,1,1,1,,0.0,1,0,0,0,0,,,Rue Saint michel et parking proche de l´école d´aigné - buée sur le pare-brise plexi difficile à faire partir même avec un chiffon et buée sur les parois amovibles,,Positif,"La buée est parfois plus présente dans le karbikes comme par temps brumeux. Gêne un peu la visibilité comme ce matin.

Quand il n'y a pas de buée le pare-brise donne une grande visibilité des paysages, bien plus grande et appréciable que dans ma voiture. C'est chouette pour observer le soleil se lever le matin",,,,,,{}
BIRO,BIRO,6.203262922971051,2,CC Clunisois,12:30,13:30,346,Jour,0,1,0,0,0,0,,Domicile / travail,0.0,0,0,1,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,Parfait,,,,,,{}
,BIRO,,1,PNR Grand Causses,16:00,17:00,347,Jour,1,0,0,0,0,0,,Déplacement mère,0.0,1,0,0,1,1,1,,0.0,1,0,0,0,0,,,Montée du cimetière,,Positif,S’adapter à la lenteur sur les montées un peu raide à 2,,,VAE,,"voiture,VAE",{}
,BIRO,,1,PNR Grand Causses,19:00,22:20,348,Nuit,0,0,0,0,0,0,Froid,Loisirs,0.0,0,0,0,0,0,0,Stationnement proche du lieu d’arrivé,0.0,1,0,0,0,0,,,Ventilation,Lumière,Positif,Ventilation du pare-brise difficile,,,VAE,,"voiture,VAE",{}
,Urbaner,,1,CC Grand Pic St Loup,17:45,18:35,349,Nuit,0,0,0,0,0,0,Temps dégagé et froid,Récupération du véhicule,0.0,0,0,0,0,0,0,"Nouveauté du véhicule, klaxon pour les voitures et clignotants",0.0,1,1,0,0,0,"Sentiment d'insécurité dû à la position plus près du sol qu'un vélo classique, beaucoup de bruit, impression que le véhicule va basculer quand le sol est en dévers. L'habitacle protège le haut du corps du froid, mais l'air froid s'engouffre par le bas et c'est assez désagréable.",,"Chemin du fond des bois, Saint-Jean de Cuculles",,Négatif,"C'était une expérience source de stress, mais probablement parce que je me trouvais pour la première fois dans un vélo couché, sur un itinéraire que je ne connaissais pas et de nuit.
Les petites routes que j'ai prises étaient en mauvais état, avec beaucoup de trous et de bosses, et j'ai été beaucoup secouée. Même simplement lorsqu'il fallait franchir des gendarmes couchés. J'ai souvent dû ralentir,  dans les virages ou les zones en dévers, car j'avais peur que le véli ne se renverse...",,,,,,{}
Urbaner,Urbaner,12.315253492495106,2,CC Grand Pic St Loup,12:00,14:00,350,Jour,1,1,0,0,0,0,,Loisirs,0.0,1,1,0,1,1,0,,0.0,0,0,1,0,0,,,,,Positif,"Difficulté dans les côtes, notamment avec un passager de 80 kg...
Difficulté du passager à enjamber le siège du conducteur pour s'installer. Sensation que le véhicule va se renverser si l'on prend les gendarmes couchés sur le côté. Idem dans les virages : je suis mieux habituée au véhicule maintenant, mais je continue à ralentir fortement dans les virages par crainte de me renverser.
La sécurisation du véhicule à l'arrêt est un frein à son utilisation : on ne peut pas toujours trouver de poteau adapté pour l'attacher...
Les portes sont assez encombrantes, notamment pour manœuvrer le véhicule, mais elles protègent bien le visage du vent.",,,,,,{}
,Karbikes,,1,Le Mans,08:20,09:05,351,Jour,1,0,0,0,0,0,,Ecole (enfants),0.0,1,0,1,1,1,0,,0.0,1,0,0,0,0,,,,,Positif,La goupille de stationnement peut parfois être un petit peu difficile à positionner pour bloquer le karbikes,,,,,,{}
,Karbikes,,1,Le Mans,08:30,09:00,352,Jour,1,0,0,0,0,0,,Ecole (enfants),0.0,1,1,0,1,1,0,,1.0,0,0,0,0,0,,,,,Très positif,"Pas de buée dans le karbikes ce matin, le temps était plus sec. 
Mes filles sont toujours aussi contentes de prendre le karbikes le matin et les personnes se retournent et suivent le karbikes du regard (regards de curiosité et d´intérêt)",,,,,,{}
,Karbikes,,1,Le Mans,09:40,10:00,353,Jour,1,0,0,0,0,0,,Nounou,0.0,1,1,1,1,0,1,,1.0,0,0,0,0,0,,,,,Très positif,"Je gagne du temps le matin à prendre le karbikes au lieu d´un véhicule. (Plus rapide d´installer mes filles à l'intérieur du karbikes) , visibilité des paysages plus appréciable pour elles",,,,,,{}
,Karbikes,,1,PNR Grand Causses,17:00,18:30,354,Nuit,1,0,0,0,0,0,,Ecole (enfants),0.0,1,1,1,1,0,1,,0.0,0,1,0,0,1,,,Clignotant,Visibilité rétroviseur,Positif,"Difficile de savoir à quelle position est le clignotant... Je l'ai souvent oublié. 
Visibilité rétroviseur inexistante... Il est impossible de voir quoi que ce soit.",,,"voiture,velo,marche,bus",,voiture,{}
,Karbikes,,1,PNR Grand Causses,13:30,17:30,355,Jour,1,0,0,0,0,0,,Loisirs,0.0,1,1,1,1,0,1,,0.0,1,1,0,1,1,,,Clignotant,Visibilité,Négatif,"Les automobilistes me doublent avec peu de visibilité donc cela reste dangereux même avec une conduite toute droite. 
En voulant repartir, j'ai reculé dans un arbre, la batterie s'est débranché. Pour cause, manque de visibilité arrière ( autocollant) et dans les rétroviseurs ainsi qu'un excès de confiance de ma part dans ma conduite. Le feu arrière droit est malheureusement poqué mais fonctionne.",,,"voiture,velo,marche,bus",,voiture,{}
Karbikes,Karbikes,3.108237501708598,1,PNR Grand Causses,08:30,09:00,356,Jour,0,1,1,0,0,0,,Domicile / travail,0.0,1,1,1,0,1,1,,0.0,1,0,0,0,0,,,Pas d'essuie glace,Buée,Positif,"Le véhicule a dormi dehors, il a plu cette nuit. A l'intérieur du véhicule, il y a des traces d'eau : mauvaise étanchéité. Je n'avais rien pour essuyer la vitre, et les gouttes d'eau rendent une mauvaise visibilité. Avec l'humidité ambiante, quelques traces de buée commencent à apparaître.",,,"voiture,velo,marche,bus",,voiture,{}
,BIRO,,1,PNR Grand Causses,07:55,18:00,357,Nuit,0,0,1,0,0,0,,Domicile / travail,0.0,1,0,0,0,0,0,,0.0,1,0,0,0,0,,,Visibilité des rétroviseurs,,Positif,Réglage impossible du siège,,,VAE,,"voiture,VAE",{}
WEEZ,WEEZ,21.255934008704116,1,CC Grand Pic St Loup,09:00,09:30,358,Jour,0,0,1,0,0,0,,Domicile / travail,1.0,0,0,0,0,0,0,,1.0,0,0,0,0,0,,,gel,,Très positif,Pendant une semaine je n'ai pas pu utiliser le véhicule qui ne fonctionnait pas aux températures négatives.,,,,,,{}
WEEZ,WEEZ,24.28167450472603,2,CC Grand Pic St Loup,18:00,18:00,359,Nuit,0,0,1,0,0,0,,Domicile / travail,0.0,0,0,0,0,0,0,sobriété,1.0,0,0,0,0,0,,,,,Très positif,Bon voyage.,,,,,,{}
WEEZ,WEEZ,24.324657592400975,2,CC Grand Pic St Loup,08:30,09:00,360,Jour,0,0,1,0,0,0,,Domicile / travail,0.0,0,0,0,0,0,0,sobriété,1.0,0,0,0,0,0,,,,,Très positif,Très bien,,,,,,{}
Urbaner,Urbaner,6.469854893816014,2,CC Grand Pic St Loup,17:00,17:40,362,Jour,0,0,1,0,0,0,,Test du véhicule sous la pluie,0.0,0,0,0,1,1,0,,0.0,1,0,1,0,0,,,,,Positif,"L'Urbaner protège assez bien de la pluie, mais l'eau a quand même réussi à passer à travers les portières et à mouiller les sièges et le bas de mon pantalon. De plus, l'absence de pare-brise nuit à la visibilité, en particulier lorsque l'on croise des voitures aux phares allumés. Les portières gênent aussi davantage par temps de pluie car l'eau y reste coincée et rend les portières plus opaques ; je n'étais pas très rassurée pour tourner car je ne voyais pas bien sur les côtés.
Au final, le confort par rapport à mon VAE par temps de pluie vient surtout du fait que je ne prends pas la pluie sur le visage et les mains.
En revanche, je commence à m'habituer à la sensation que le véhicule va se renverser dans les virages : je me penche de l'autre côté pour compenser.",,,,,,{}
Karbikes,Karbikes,5.205616064959048,3,PNR Grand Causses,09:30,12:00,363,Jour,1,1,0,0,0,0,,Loisirs,0.0,1,1,0,0,1,1,,0.0,0,1,1,0,0,,,Bruit ambiant,Visibilité,Positif,"Bruit ambiant du roulement quand on est deux est désagréable car il est difficile de parler. La difficulté de se garer, trop gros pour se garer vers les arceaux comme des vélos et impossible de se garer sur une place voiture. Le stationnement est limité ou est non indiqué. Pour les aménagements sur les routes de Millau. Je préfère rouler sur les pistes et bandes cyclables pour la sécurité et pour ne pas déranger les autres véhicules. Sinon ces derniers doublent assez dangereusement",,,"voiture,velo,marche,bus",,voiture,{}
Karbikes,Karbikes,4.719886016104848,2,PNR Grand Causses,16:00,18:15,364,Jour,0,1,0,0,0,0,,Loisirs,0.0,1,1,1,1,0,1,,0.0,1,1,1,0,1,,,Visibilité,Stationnement,Positif,Il est compliqué de trouver un stationnement adapté et matérialisé.,,,"voiture,velo,marche,bus",,voiture,{}
Karbikes,Karbikes,5.153742822013594,2,PNR Grand Causses,08:45,09:15,365,Jour,0,1,1,0,0,0,,Ecole (enfants),0.0,1,1,0,1,1,1,,0.0,1,0,0,0,0,,,Visibilité,Clignotant,Positif,"Avec l'humidité ambiante, des traces de buée apparaissent.",,,"voiture,velo,marche,bus",,voiture,{}
WEEZ,WEEZ,2.808589521535956,2,Commune du Teil,14:15,15:15,366,Jour,1,0,0,0,0,0,,Courses,0.0,0,0,1,0,0,0,,0.0,0,0,1,1,0,,,Rond point,Parking,Positif,Difficultés pour se garer,,,,,,{}
,Karbikes,,1,Le Mans,08:20,09:10,367,Jour,0,0,1,0,0,0,,Ecole (enfants),0.0,1,1,0,1,1,0,,1.0,0,0,0,0,0,,,,,Positif,"La pluie ne gêne pas la visibilité on se sent bien dans le karbikes même avec un petit peu de vent mêlé à la pluie.
Sensation de vitesse et grande agilité du karbikes vraiment agréable dans les Virages surtout. Donne des sensations agréables d´agilité quand on tourne.
Toujours autant le sourire à le conduire, mes filles également.",,,,,,{}
,Karbikes,,1,Le Mans,12:15,12:30,368,Jour,0,0,1,1,0,0,,Visite travail,0.0,1,0,0,1,1,1,,1.0,0,0,0,0,0,,,,,Très positif,"Plutôt un bon accueil à nouveau des autres usagers.
Respectent les distances de sécurité pour le dépassement.",,,,,,{}
,Karbikes,,1,Le Mans,17:00,17:15,369,Jour,0,0,1,1,0,0,,Retour domicile,0.0,1,1,0,1,0,1,,0.0,0,0,0,0,1,,,"Rue des chataigniers, Saint saturnin",,Positif,"Le fait que le karbikes soit petit cela peut arriver que les gens se dépêche de passer devant moi pour ne pas avoir à être bloqué derrière le VELI.
Lors de mon retour je me suis fait couper la route au dernier moment par une voiture qui a n'a pas respecté la priorité à droite qu'elle devait me céder.
Au global les Automobilistes sont plutôt respectueux mais certains sont moins patients que d'autres.",0.1673337,48.0624038,,,,{}
,Karbikes,,1,Le Mans,17:50,18:15,370,Nuit,0,0,1,1,0,0,,Nounou,0.0,1,1,0,1,0,0,,1.0,0,0,0,0,0,,,,,Très positif,"Trajet c'est bien passé.
Les enfants chez la nounou attendent toujours que je parte pour regarder le ""vaisseau spatial"" karbikes partir et nous faire coucou. Les enfants l'adore",,,,,,{}
,Karbikes,,1,Le Mans,08:20,09:05,371,Jour,0,1,1,0,0,0,,Ecole (enfants),0.0,1,1,0,1,1,0,,1.0,0,0,0,0,0,,,,,Très positif,"Toujours aussi agréable à utiliser.
Simple à stationner également sur les places voitures , aucun soucis à monter les petits trottoirs pour se garer sur les places.",,,,,,{}
Karbikes,Karbikes,4.912602044061304,2,PNR Grand Causses,15:00,17:30,372,Jour,0,1,0,0,0,0,,Domicile / travail,0.0,1,0,0,0,0,1,,0.0,1,1,0,0,0,,,Visibilité,Aménagement urbain,Positif,L'aménagement pour les vélos et les véhicules innovants reste compliqué sur Millau et donc peu secure.,,,"voiture,velo,marche,bus",,voiture,{}
